step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
378,8.871330,0.2801,0.0879,0.1726,0.0193,57.1219
379,8.856899,0.2775,0.0862,0.1717,0.0192,57.6483
380,8.871463,0.2794,0.0866,0.1734,0.0190,57.2660
381,8.872062,0.2784,0.0867,0.1722,0.0191,57.4767
382,8.860574,0.2797,0.0868,0.1734,0.0191,57.2114
383,8.875484,0.2781,0.0868,0.1718,0.0192,57.5377
384,8.860602,0.2772,0.0854,0.1723,0.0191,57.7225
385,8.876526,0.2785,0.0867,0.1722,0.0192,57.4413
386,8.874190,0.2799,0.0869,0.1736,0.0191,57.1615
387,8.880822,0.2807,0.0862,0.1750,0.0190,57.0054
388,8.856089,0.2801,0.0871,0.1735,0.0191,57.1174
389,8.870993,0.2794,0.0872,0.1726,0.0192,57.2704
390,8.868290,0.2794,0.0878,0.1721,0.0191,57.2591
391,8.873636,0.2779,0.0863,0.1717,0.0191,57.5800
392,8.872521,0.2802,0.0869,0.1737,0.0191,57.1108
393,8.881419,0.2776,0.0862,0.1718,0.0193,57.6322
394,8.880646,0.2797,0.0867,0.1734,0.0192,57.2016
395,8.870367,0.2782,0.0866,0.1722,0.0191,57.5148
396,8.872136,0.2771,0.0854,0.1720,0.0193,57.7411
397,8.865840,0.2782,0.0867,0.1720,0.0192,57.5046
398,8.881855,0.2801,0.0868,0.1737,0.0193,57.1162
399,8.875511,0.2766,0.0863,0.1706,0.0192,57.8491
400,8.887083,0.2795,0.0868,0.1731,0.0192,57.2420
401,8.866827,0.2784,0.0861,0.1728,0.0190,57.4635
402,8.865498,0.2800,0.0879,0.1724,0.0193,57.1379
403,8.865017,0.2775,0.0862,0.1719,0.0191,57.6493
404,8.876376,0.2795,0.0867,0.1734,0.0191,57.2500
405,8.881657,0.2786,0.0869,0.1722,0.0192,57.4205
406,8.861314,0.2795,0.0868,0.1732,0.0191,57.2472
407,8.877146,0.2784,0.0866,0.1723,0.0191,57.4810
408,8.858925,0.2771,0.0853,0.1722,0.0192,57.7474
409,8.864857,0.2777,0.0864,0.1718,0.0192,57.6239
410,8.876204,0.2764,0.0839,0.1729,0.0192,57.8850
411,8.871315,0.2789,0.0870,0.1723,0.0192,57.3707
412,8.868929,0.2793,0.0867,0.1730,0.0191,57.2912
413,8.870001,0.2786,0.0861,0.1729,0.0192,57.4306
414,8.855206,0.2797,0.0877,0.1725,0.0191,57.2127
415,8.867982,0.2780,0.0865,0.1720,0.0190,57.5628
416,8.889173,0.2797,0.0867,0.1736,0.0191,57.2037
417,8.854680,0.2782,0.0867,0.1720,0.0191,57.5036
418,8.865967,0.2795,0.0868,0.1734,0.0190,57.2349
419,8.874695,0.2786,0.0866,0.1722,0.0193,57.4331
420,8.859348,0.2773,0.0858,0.1721,0.0191,57.7037
421,8.869394,0.2781,0.0867,0.1718,0.0193,57.5382
422,8.867963,0.2800,0.0868,0.1737,0.0191,57.1384
423,8.869644,0.2778,0.0862,0.1721,0.0191,57.6038
424,8.880807,0.2804,0.0870,0.1738,0.0192,57.0584
425,8.858459,0.2777,0.0862,0.1720,0.0191,57.6184
426,8.874048,0.2798,0.0868,0.1733,0.0193,57.1839
427,8.854059,0.2788,0.0864,0.1730,0.0191,57.3894
428,8.883586,0.2799,0.0876,0.1726,0.0193,57.1708
429,8.866755,0.2783,0.0865,0.1723,0.0192,57.4872
430,8.865191,0.2797,0.0868,0.1733,0.0192,57.2143
