step,loss,step_s,forward_s,backward_s,optimizer_s
536,,0.148816,0.042628,0.086842,0.019021
537,,0.150701,0.042925,0.088127,0.019312
538,,0.150850,0.044163,0.087268,0.019089
539,,0.149252,0.043642,0.086237,0.019047
540,,0.148272,0.042358,0.086457,0.019131
541,,0.148926,0.042640,0.086705,0.019255
542,,0.150259,0.042949,0.087913,0.019073
543,,0.151107,0.043827,0.087355,0.019570
544,,0.148576,0.042568,0.086393,0.019254
545,,0.148274,0.042306,0.086627,0.019024
546,,0.149819,0.043412,0.086792,0.019282
547,,0.150010,0.042814,0.087778,0.019088
548,,0.150739,0.043643,0.087590,0.019184
549,,0.148656,0.042576,0.086564,0.019154
550,,0.145899,0.042531,0.083789,0.019253
551,,0.153751,0.043191,0.091209,0.019027
552,,0.149789,0.042771,0.087531,0.019164
553,,0.150307,0.042843,0.087892,0.019232
554,,0.148701,0.042556,0.086679,0.019139
555,,0.149668,0.044055,0.085967,0.019315
556,,0.148189,0.042520,0.086086,0.019251
557,,0.150732,0.043552,0.087618,0.019236
558,,0.150062,0.043000,0.087712,0.019023
559,,0.149119,0.042788,0.086755,0.019255
560,,0.148544,0.042434,0.086537,0.019235
561,,0.148553,0.042584,0.086578,0.019066
562,,0.150087,0.042830,0.087794,0.019129
563,,0.149616,0.042897,0.087137,0.019256
564,,0.150678,0.043852,0.087250,0.019257
565,,0.148602,0.042478,0.086753,0.019049
566,,0.148450,0.042592,0.086479,0.019043
567,,0.150789,0.043188,0.088166,0.019107
568,,0.149673,0.042877,0.087375,0.019091
569,,0.148483,0.042578,0.086574,0.018997
570,,0.149260,0.042914,0.086731,0.019288
571,,0.148689,0.042570,0.086515,0.019281
572,,0.151376,0.043006,0.088981,0.019057
573,,0.150191,0.042973,0.087799,0.019089
574,,0.148955,0.042750,0.086577,0.019295
575,,0.148623,0.042527,0.086484,0.019282
576,,0.148778,0.042579,0.086425,0.019425
577,,0.149729,0.042861,0.087600,0.018933
578,,0.150533,0.042986,0.087914,0.019306
579,,0.148570,0.042663,0.086506,0.019071
580,,0.148521,0.042525,0.086560,0.019091
581,,0.149744,0.043739,0.086617,0.019060
582,,0.149834,0.042793,0.087643,0.019071
583,,0.151007,0.043536,0.087906,0.019235
584,,0.148722,0.042789,0.086375,0.019224
585,,0.148672,0.042469,0.086646,0.019231
586,,0.148201,0.042531,0.086372,0.018962
587,,0.150082,0.042852,0.087806,0.019094
588,,0.149792,0.042886,0.087322,0.019246
589,,0.148384,0.042574,0.086361,0.019116
590,,0.148366,0.042520,0.086357,0.019143
591,,0.149035,0.042684,0.086781,0.019239
592,,0.150627,0.043109,0.087911,0.019256
593,,0.149230,0.042888,0.086995,0.018858
594,,0.146511,0.042679,0.084350,0.019147
595,,0.151619,0.043736,0.088399,0.019146
596,,0.149069,0.042740,0.086957,0.019041
597,,0.150812,0.043051,0.088162,0.019268
598,,0.149033,0.042884,0.086709,0.019109
599,,0.149789,0.043957,0.086448,0.019039
600,,0.148227,0.042542,0.086157,0.019197
601,,0.149665,0.043231,0.086786,0.019320
602,,0.150611,0.043089,0.087919,0.019266
603,,0.150717,0.042893,0.088252,0.019241
604,,0.148267,0.042491,0.086338,0.019100
