timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
244.0789,100,44,10923.25,0.5,3.9,19918.53,179.709000,54738.626000,212.235208
244.9261,99,50,10923.25,0.5,3.9,19918.53,201.237000,54939.863000,237.547522
245.7805,99,50,10923.25,0.5,3.9,19918.53,179.594000,55119.457000,210.195001
246.6376,100,45,10923.25,0.5,3.9,19918.53,203.718000,55323.175000,237.674550
247.4828,99,45,10923.25,0.5,3.9,19918.53,179.973000,55503.148000,212.929673
248.3365,99,50,10923.25,0.6,3.9,19918.53,203.910000,55707.058000,238.869120
249.1864,99,49,10923.25,0.5,3.9,19918.53,176.850000,55883.908000,208.084076
250.0393,100,45,10923.25,0.5,3.9,19918.53,201.671000,56085.579000,236.459490
250.8975,99,49,10923.25,0.5,3.9,19918.53,199.196000,56284.775000,232.112154
251.7542,99,50,10923.25,0.5,3.9,19918.53,181.789000,56466.564000,212.174924
252.6015,99,52,10923.25,0.5,3.9,19918.53,200.677000,56667.241000,236.851710
253.4502,100,45,10923.25,0.5,3.9,19918.53,182.142000,56849.383000,214.607190
254.2992,99,50,10923.25,0.5,3.9,19918.53,199.547000,57048.930000,235.058390
255.1557,99,50,10923.25,0.5,3.9,19918.53,181.458000,57230.388000,211.855677
256.0020,99,51,10923.25,0.5,3.9,19918.53,200.178000,57430.566000,236.530447
256.8563,100,44,10923.25,0.5,3.9,19918.53,181.039000,57611.605000,211.919663
257.7145,99,50,10923.25,0.5,3.9,19918.53,199.838000,57811.443000,232.853740
258.5637,99,49,10923.25,0.6,3.9,19918.53,179.055000,57990.498000,210.854433
259.4168,100,45,10923.25,0.5,3.9,19918.53,199.558000,58190.056000,233.921473
260.2731,100,44,10923.25,0.5,3.9,19918.53,179.768000,58369.824000,209.922056
261.1185,99,50,10923.25,0.5,3.9,19918.53,202.953000,58572.777000,240.064618
261.9730,99,50,10923.25,0.5,3.9,19918.53,180.252000,58753.029000,210.957422
262.8195,100,46,10923.25,0.5,3.9,19918.53,202.903000,58955.932000,239.686331
263.6681,100,44,10923.25,0.5,3.9,19918.53,180.232000,59136.164000,212.393888
264.5175,99,50,10923.25,0.5,3.9,19918.53,200.491000,59336.655000,236.033278
