timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
85.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,161.948000,64.844287,215.715425,12.679991,3
85.5,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,125.100000,11.852000,223.544556,27.872463,2
86.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,129.536000,9.440979,237.013663,16.893280,3
86.5,99.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,130.025000,0.000000,231.455356,0.000000,1
87.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,239.509000,10.918000,221.314536,8.865605,2
87.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,173.785333,54.490545,231.436099,5.422348,3
88.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,120.583000,11.380477,217.681658,24.700493,3
88.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,128.357000,9.418667,234.574378,16.314358,3
89.5,99.500000,0.500000,18659.250000,0.000000,0.850000,0.150000,190.283000,56.505000,233.643391,4.646696,2
90.0,100.000000,0.000000,18659.250000,0.000000,0.900000,0.200000,194.477000,60.904000,233.595186,3.375069,2
90.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,159.380333,65.323573,209.336660,12.746899,3
91.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,122.397500,10.066500,217.172693,23.175514,2
91.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,127.553667,9.177017,230.362141,14.656760,3
92.0,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,136.696000,0.000000,247.990239,0.000000,1
92.5,100.000000,0.000000,18659.250000,0.000000,0.900000,0.100000,243.497000,10.088000,226.795674,8.255155,2
93.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,167.485000,45.252504,227.377770,10.774594,3
93.5,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,125.072500,8.886500,229.478606,16.400090,2
94.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,128.158667,10.090412,228.809448,16.174221,3
94.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,137.369000,0.000000,249.439378,0.000000,1
95.0,100.000000,0.000000,18659.250000,0.000000,0.900000,0.200000,183.605000,70.776000,221.179245,16.862764,2
