step,loss,step_s,forward_s,backward_s,optimizer_s
1014,,0.284366,0.089246,0.175506,0.019161
1017,,0.284541,0.089220,0.175704,0.019155
1020,,0.285926,0.089681,0.176522,0.019230
1023,,0.285514,0.089533,0.176436,0.019073
1026,,0.285640,0.089535,0.176607,0.019032
1029,,0.284772,0.089344,0.175873,0.019079
1032,,0.285647,0.089536,0.176483,0.019169
1035,,0.285322,0.089078,0.176569,0.019215
1038,,0.283742,0.087564,0.176317,0.019324
1041,,0.283782,0.088828,0.175277,0.019157
1044,,0.283378,0.088778,0.174960,0.019153
1047,,0.283620,0.088652,0.175277,0.019221
1050,,0.285251,0.089554,0.176164,0.019097
