timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
170.1702,99,50,10923.25,0.6,4.3,21970.10,181.061000,38186.624000,220.490232
170.7497,100,49,10923.25,0.6,4.3,21970.10,133.123000,38319.747000,229.727467
171.5725,99,50,10923.25,0.6,4.3,21970.10,181.776000,38501.523000,220.917559
172.1514,100,49,10923.25,0.6,4.3,21970.10,132.748000,38634.271000,229.311892
172.9743,99,50,10923.25,0.6,4.3,21970.10,181.512000,38815.783000,220.589589
173.5539,100,50,10923.25,0.7,4.3,21985.60,132.222000,38948.005000,228.114228
174.3781,99,50,10923.25,0.6,4.3,21969.27,181.489000,39129.494000,220.193944
174.9586,99,50,10923.25,0.6,4.3,21969.27,131.475000,39260.969000,226.500719
175.7836,99,50,10923.25,0.6,4.3,21969.27,179.806000,39440.775000,217.934661
176.3701,100,50,10923.25,0.6,4.3,21967.45,132.416000,39573.191000,225.775614
177.2005,99,50,10923.25,0.8,4.3,22004.18,180.132000,39753.323000,216.943715
177.7872,100,50,10923.25,0.7,4.3,21970.04,132.474000,39885.797000,225.775220
178.6098,99,50,10923.25,0.6,4.3,21970.04,182.761000,40068.558000,222.176512
179.1931,100,50,10923.25,0.6,4.3,21970.29,132.286000,40200.844000,226.773994
180.0217,99,50,10923.25,0.6,4.3,21970.29,179.087000,40379.931000,216.135854
180.6088,100,50,10923.25,0.6,4.3,21970.04,135.858000,40515.789000,231.408381
181.4392,99,46,10923.25,0.6,4.3,21970.04,200.492000,40716.281000,241.444305
182.0278,100,50,10923.25,0.6,4.3,21970.04,114.131000,40830.412000,193.903012
182.8571,99,46,10923.25,0.6,4.3,21970.04,201.871000,41032.283000,243.430302
183.4361,100,51,10923.25,0.6,4.3,21970.04,133.190000,41165.473000,230.026783
184.2612,100,45,10923.25,0.6,4.3,21970.04,183.470000,41348.943000,222.348005
184.8474,100,52,10923.25,0.6,4.3,21970.04,131.756000,41480.699000,224.794937
185.6773,100,45,10923.25,0.6,4.3,21967.71,181.016000,41661.715000,218.119905
186.2556,100,52,10923.25,0.6,4.3,21967.23,131.775000,41793.490000,227.857745
187.0804,100,45,10923.25,0.6,4.3,21968.56,179.784000,41973.274000,217.952943
187.6669,100,47,10923.25,0.6,4.3,21968.40,132.291000,42105.565000,225.569176
188.4974,100,44,10923.25,0.6,4.3,21968.43,180.137000,42285.702000,216.905125
189.0807,100,45,10923.25,0.6,4.3,21969.09,133.465000,42419.167000,228.797711
189.9024,100,44,10923.25,0.6,4.3,21967.95,182.448000,42601.615000,222.051974
190.4808,100,45,10923.25,0.6,4.3,21967.48,133.899000,42735.514000,231.476236
191.3031,100,44,10923.25,0.7,4.3,21967.92,182.760000,42918.274000,222.280408
191.8833,100,45,10923.25,0.7,4.3,21968.71,133.732000,43052.006000,230.484731
192.7054,100,44,10923.25,0.6,4.3,21970.21,181.389000,43233.395000,220.638742
193.2832,100,45,10923.25,0.6,4.3,21969.86,133.459000,43366.854000,230.950568
194.1050,100,44,10923.25,0.6,4.3,21970.12,181.605000,43548.459000,220.999010
