timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
217.0,100.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,204.123000,0.000000,239.068141,0.000000,1
217.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,184.786667,9.847930,216.626018,10.889242,3
218.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,193.932667,8.775963,226.692536,10.705031,3
219.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.365000,0.000000,207.552058,0.000000,1
219.5,99.000000,0.000000,10923.250000,0.000000,0.900000,0.400000,199.601000,0.437000,234.606130,1.808894,2
220.0,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,191.606000,10.190000,223.624165,10.980155,2
220.5,100.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,183.655000,0.000000,217.225359,0.000000,1
221.0,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,199.011333,1.195188,233.288776,2.965993,3
221.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.679000,0.000000,208.941742,0.000000,1
222.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,181.966000,1.650000,213.637782,3.223212,2
222.5,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,200.275500,1.563500,233.713685,2.342745,2
223.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,179.597000,0.000000,212.025937,0.000000,1
223.5,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,187.412667,11.182963,220.473767,14.029868,3
224.5,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,192.734333,10.067671,226.105949,10.927988,3
225.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.083000,0.000000,209.737120,0.000000,1
225.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,191.704500,11.388500,223.785037,13.807396,2
226.0,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,201.106000,1.410075,234.574667,1.908972,3
227.0,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,186.321333,9.002305,218.808162,9.312347,3
227.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.981000,0.000000,209.420864,0.000000,1
228.0,99.500000,0.500000,10923.250000,0.000000,1.000000,0.400000,200.502500,0.567500,234.979772,0.702464,2
228.5,99.500000,0.500000,10923.250000,0.000000,1.450000,0.050000,198.528000,0.038000,231.076141,0.309819,2
229.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,183.218000,0.000000,215.840041,0.000000,1
229.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,186.410667,8.792172,217.969986,10.716362,3
230.5,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,194.314333,9.574252,227.749391,12.100584,3
